Key,Tags
5.4.23,"Blitzschutzklasse, Verwendung, Klasse 1, Rechenzentren, Militärische Bereiche, Kernkraftwerke, Klasse 2, Explosions gefährdete Bereiche, Klasse 3, Museen, Schulen, Hotels, Krankenhäuser, Versammlungsstätten, Klasse 4, Verwaltung, Verkaufsstätten, Wohngebäude, Hochhäuser"
5.4.24,"Innerer Blitzschutz, Sicherheitsabstand, Ableitungen, Potentialausgleich, Schutzklasse 3, Normtabellen, Koeffizienten, Abstand Berechnung"
5.4.25,"Blitzschutz-Erder, Leitungslänge, Vertikalerder, Horizontalerder, Erdertyp A, Bodenwiderstand, spezifischer Bodenwiderstand, Diagramm, Berechnung"
5.5.1,"Licht, Lichttechnik, Elektromagnetische Strahlung, Sichtbares Spektrum, UV-Strahlung, Infrarotstrahlung"
5.5.2,"Farbe, Licht, Wellenlänge, Frequenz, Elektromagnetische Welle, Farbwahrnehmung, Menschliches Auge"
5.5.3,"Lichtstrom, Definition, Sichtbares Licht, Lichtquelle, Lichtmenge"
5.5.4,"Lichtstärke, Definition, Lichtintensität, Lichtquelle, Richtung"
5.5.5,"Beleuchtungsstärke, Lichtstrom, Bestrahlte Fläche, Berechnung, Lichttechnik"
5.5.6,"Lichtausbeute, Effizienz, Lichtstrom, Leistung, Lampe, Energieeffizienz"
5.5.7,"Entfernungsgesetz, Beleuchtungsstärke, Lichttechnik, Quadratisches Gesetz, Entfernung"
5.5.8,"Licht, Definition, Elektromagnetische Welle, Strahlungsenergie, Sichtbares Licht"
5.5.9,"Sichtbares Spektrum, Elektromagnetische Strahlung, Menschliches Auge, Wellenlängenbereich, Farben"
5.5.10,"Wellenlänge, Frequenz, Licht, Elektromagnetische Strahlung, Zusammenhang"
5.5.11,"Lichtempfinden, Kerzenlicht, Rötlich, Langwellenbereich, Farbwahrnehmung"
5.5.12,"Xenon Lampe, Lichtempfinden, Bläulich, Kurzwelliger Bereich, Farben"
5.5.13,"Lichtquelle, Wellenlängen, Grüner Körper, Reflektion, Farbspektrum, Künstliche Beleuchtung"
5.5.14,"Lichtgewinnung, elektrische Energie, Temperaturstrahlung, Gasentladung, Elektrolumineszenz, Glühbirnen, LEDs"
5.5.15,"Lichterzeugung, Temperaturstrahlung, Glühlampen, Halogenglühlampen, Prinzip"
5.5.16,"Lichterzeugung, Gasentladung, Energieniveaus, Elektromagnetische Strahlung, Leuchtstofflampen, Quecksilberlampen, Natriumdampflampen, Halogenmetalldampflampen, Induktionslampen"
5.5.17,"Lichterzeugung, Elektrolumineszenz, Halbleiter, LED, Photoelektrischer Effekt, Strahlungsemission"
5.5.18,"Glühlampe, Wolframdraht, Glaskolben, Vakuum, Edelgas, Doppelwendel, Prinzip"
5.5.19,"Halogenglühlampe, Glühlampe, Vergleich, Temperatur, Lichtausbeute, Farbtemperatur"
5.5.20,"Beleuchtungsstärke, Messung, Luxmeter, Lichttechnik, Lichtmessung"
5.5.21,"Welle, Schwingung, Zeitliche Änderung, Räumliche Ausbreitung, Unterschied"
5.5.22,"Zeitschalter, Treppenlichtschalter, Betriebszustände, Dauerlicht, Betriebszeit"
5.5.23,"Dimmer, Helligkeitssteuerung, Lichttechnik, Leuchtmittel"
5.5.24,"Dimmer, Phasenanschnittsteuerung, Phasenabschnittsteuerung, Hochspannungs-Halogenlampen, Niederspannungssysteme, Universaldimmer, Elektronisches Vorschaltgerät, EVG, Gasentladungslampen"
5.5.25,"Dimmer, Anschluss, Höchstlast, Sicherheit, Belastbarkeit"
5.5.26,"Helligkeitssteuerung, Leuchtstofflampen, Dimmer, Heiztransformator, Grundlast, Direktstartlampen"
5.5.27,"Glühlampe, Einschaltstrom, Betriebstemperatur, Wärmekoeffizient, Stromspitzen"
5.5.28,"Glühlampe, Einschaltstrom, Betriebsleistung, Berechnung, Formel, Stromspitzen"
5.5.29,"Leuchtstofflampen, Kompensation, Duoschaltung, Kapazitive Kompensation, Induktive Vorschaltgeräte"
5.5.30,"Leuchtstofflampen, Zündprobleme, Spannung, Starter, Stromkreis, Defekte Komponenten"
5.5.31,"Leuchtstofflampen, Fehlzündung, Gleichstrom, Drossel, Vorschaltgerät, Windungsschluss"
5.5.32,"LED, Halbleiter, Lichtemission, Rekombination, Lichtausbeute, Photonen"
5.5.33,"LED, Anwendungen, Beleuchtung, Werbung, Dekoration, Optische Systeme"
5.5.34,"LED, Vorteile, Wirtschaftlichkeit, Kompaktheit, Farbeffizienz, Robustheit, Geringe Wärmeentwicklung"
5.5.35,"Beleuchtungsberechnung, Wirkungsgradverfahren, Lampenanzahl, Beleuchtungsstärke, Lichtstrom"
5.5.36,"Beleuchtungsberechnung, Wirkungsgradverfahren, Raumwirkungsgrad, Lichtstrom, Wartungsfaktor"
5.5.37,"Farbtemperatur, Weißtöne, Warmweiß, Neutralweiß, Tageslichtweiß, Lichttechnik"
5.5.38,"Farbwiedergabe, Farbwiedergabeindex, Lichtqualität, Leuchtmittel, Abstufungen"
5.5.39,"Blendung, Indirektblendung, Direktblendung, Lichttechnik, Beleuchtungskomfort"
5.5.40,"Blendung, Direktblendung, Spiegelraster, Lichtverteilung, Beleuchtung"
5.5.41,"Blendung, Indirektblendung, Arbeitsplatzanordnung, Reflexblendung, Bürobeleuchtung"
5.5.42,"Leuchtstofflampe, Beschriftung, Kennzeichnungen, Lampenspezifikationen"
5.5.43,"Reflexion, Licht, Lichttechnik, Oberflächeneigenschaften"
5.5.44,"Transmission, Lichtdurchlass, Lichttechnik, Materialien"
5.5.45,"Absorption, Lichtaufnahme, Lichttechnik, Materialeigenschaften"
5.5.46,"Lichtmanagement, EVG, Tageslichtsensoren, Energieeinsparung, Beleuchtungssteuerung"
5.5.47,"Beleuchtungsstärke, Flurbeleuchtung, Bürobeleuchtung, Feinarbeiten, Beleuchtungsvorgaben"
5.5.48,"Sichtbares Licht, Wellenlängenbereich, UV-Strahlung, Infrarot-Strahlung, Lichtphysik"
5.5.49,"Photon Energie, Lichtquanten, Plancksches Wirkungsquantum, Wellenlänge, Frequenz"
5.5.50,"Brechungsgesetz, Brechungsindex, Lichtbrechung, Einfallswinkel, Brechungswinkel"
5.5.51,"Laser, Funktionsweise, Photonen, Verstärkung, Lichttechnik"
5.5.52,"Glühbirne, Funktionsweise, Wärmeentwicklung, Wolfram, Lichttechnik"
5.5.53,"Wirkungsgrad, Glühbirne, LED, Energieeffizienz, Lichttechnik"
5.5.54,"Absorption, Licht, Farbwahrnehmung, Frequenzen, Lichttechnik"
5.5.55,"Laser, Anwendungen, Datenübertragung, Fertigungstechnik, Messtechnik"
5.5.56,"Wellenlängen, sichtbares Licht, Lichtphysik, Spektrum"
5.5.57,"Reflexionsgesetz, Licht, Einfallswinkel, Ausfallswinkel, Lichttechnik"
5.5.58,"Brechungsindex, Lichtgeschwindigkeit, Medium, Lichtphysik"
5.5.59,"Fermat-Prinzip, Lichtausbreitung, Optik, kürzester Weg"
5.5.60,"Lichtgeschwindigkeit, Vakuum, Konstante, Lichtphysik"
5.5.61,"Wellencharakter, Licht, Interferenz, Beugung, Wellenlänge"
5.5.62,"Elektromagnetische Welle, Vakuum, Ausbreitung, Lichtphysik, Induktion"
5.5.63,"Dispersion, Lichtgeschwindigkeit, Wellenlänge, Lichtphysik, Materialeigenschaften"
5.5.64,"Licht, Definition, elektromagnetische Welle, Photon, Dualismus"
5.5.65,"LED, Abkürzung, Light-Emitting-Diode, Halbleiter, Lichttechnik"
5.5.66,"Lichtgeschwindigkeit, Wasser, Brechungsindex, Lichtphysik"
6.1.1,"Erneuerbare Energien, Energieformen, Nachhaltigkeit, Ressourcen, PV, Wind"
6.1.2,"Kraftwerke, Erneuerbare Energien, Windkraft, Solarkraft, Biomasse, Geothermie, Wasserkraft"
6.1.3,"Windenergie, Energieumwandlung, elektrische Energie, Kinetische Energie"
6.1.4,"Physik, Kinetische Energie, Energieformel, Mechanik"
6.1.5,"Windleistung, Geschwindigkeit, Proportionalität, Physik, Energie"
6.1.6,"Windleistung, Berechnungsformel, Energiephysik, Aerodynamik"
6.1.7,"Windenergie, Leistung pro m², Physikberechnung, Windgeschwindigkeit"
6.1.8,"Mechanische Leistung, Windenergie, Formel, Energieumwandlung"
6.1.9,"BETZ-Faktor, Aerodynamik, Wirkungsgrad, Physikformeln"
6.1.10,"BETZ-Faktor, Maximalwert, Aerodynamik, Effizienz"
6.1.11,"BETZ-Faktor, Normwerte, Windenergieanlagen, Effizienzstandards"
6.1.12,"Windgeschwindigkeit, Energieumwandlung, Einschaltwind, Bemessungswind, Abschaltwind"
6.1.13,"Luvläufer, Aufbau, Windenergieanlagen, Mechanik, Konstruktion"
6.1.14,"Leeläufer, Aufbau, Windenergie, Mechanik, Konstruktion"
6.1.15,"Savonius-Läufer, Aufbau, Windturbinen, Konstruktion, Energieumwandlung"
6.1.16,"Darrieus-Läufer, Vertikalachse, Windkraft, Konstruktion, Energieumwandlung"
6.1.17,"H-Läufer, Vertikalachse, Windkraft, Aufbau, Mechanik"
6.1.18,"Windkraftanlage, Getriebe, Übersichtsschaltbild, Mechanik"
6.1.19,"Windkraftanlage, Getriebelos, Übersichtsschaltbild, Direktantrieb, Energieerzeugung"
6.1.20,"Windkraftanlage, Doppelt gespeister Generator, Übersichtsschaltbild, elektrische Energie, Energieumwandlung"
6.1.21,"Windkraft, Leistungsbegrenzung, Schutzmechanismen, Überlastung, Sturmsicherheit"
6.1.22,"Aerodynamik, Windflügel, Auftriebsprinzip, Drehmoment, Energieumwandlung"
6.1.23,"Leistungsbegrenzung, Stall-Regelung, Pitch-Regelung, Windkraftsteuerung"
6.1.24,"Stall-Regelung, Windkraft, Strömungsabriss, Leistungsbegrenzung, Mechanik"
6.1.25,"Pitch-Regelung, Windkraft, Flügelsteuerung, Drehmomentkontrolle, Leistungsregelung"
6.1.26,"Leistungskennlinie, Windkraft, E-141 EP4, Energieproduktion, Kennzahlen"
6.1.27,"Standortwahl, Windkraft, Umweltverträglichkeit, Infrastruktur, Baukriterien"
6.1.28,"Photovoltaik, Solarzellen, Halbleiter, Silizium, Lichtenergie, Erneuerbare Energien"
6.1.29,"Photovoltaik, Solarzellen, Aufbau, Halbleiter, Erneuerbare Energien"
6.1.30,"Photovoltaik, Solarenergie, Halbleiter, p-n-Übergang, Funktion"
6.1.31,"Photovoltaik, Spannung, Serienschaltung, Parallelschaltung, Solarenergie"
6.1.32,"Photovoltaik, Materialien, Silizium, Dotierung, Herstellung"
6.1.33,"Photovoltaik, Solarzellen, Bauarten, Monokristallin, Polykristallin, Dünnschicht"
6.1.34,"Photovoltaik, Monokristallin, Merkmale, Wirkungsgrad, Halbleitermaterial"
6.1.35,"Photovoltaik, Polykristallin, Merkmale, Kosten, Wirkungsgrad"
6.1.36,"Photovoltaik, Amorph, Dünnschicht, Trägermaterial, Merkmale"
6.1.37,"Photovoltaik, Ersatzschaltbild, Schaltung, Ausgangsspannung, Formel"
6.1.38,"Photovoltaik, Bypass-Diode, Verschattung, Stromfluss, Schutzmechanismus"
6.1.39,"Photovoltaik, Wirkungsgrad, Effizienz, Solarzellenleistung"
6.1.40,"Photovoltaik, Leistungspeak, Flächenbedarf, Solarleistung, Energieertrag"
6.1.41,"Photovoltaik, Kennlinie, Strom-Spannung, MPP, Kurzschlussstrom, Leerlaufspannung"
6.1.42,"Photovoltaik, Leistung, Einstrahlung, Temperatur, Einflüsse"
6.1.43,"Photovoltaikanlage, Inselbetrieb, Akku, Netzunabhängigkeit, Anwendungen"
6.1.44,"Photovoltaikanlage, Netzparallelbetrieb, Wechselrichter, Energiespeicherung, Netzintegration"
6.1.45,"Photovoltaik, Netzparallelbetrieb, Prinzipschaltbild, Wechselrichter, Netzintegration"
6.1.46,"Photovoltaik, Wechselrichter, Modulverschaltung, Abschattung, Steuerung"
6.1.47,"Photovoltaikanlage, Zentralwechselrichter, Schaltbild, Energieumwandlung, Steuerung"
6.1.48,"Photovoltaikanlage, Stringwechselrichter, Schaltbild, Energieeffizienz, Modulsteuerung"
6.1.49,"Photovoltaikanlage, Modulwechselrichter, Schaltbild, Flexibilität, Effizienz"
6.1.50,"Sonnenazimut, Astronomie, Geometrie, Sonnenposition, Azimutwinkel"
6.1.51,"Wasserkraft, Kraftwerksarten, Laufwasserkraftwerk, Speicherkraftwerk, Gezeitenkraftwerk"
6.1.52,"Gezeitenkraftwerk, Funktionsprinzip, Tidenhub, Kaplanturbine, Energieumwandlung"
6.1.53,"Wellenkraftwerk, Funktionsprinzip, Wellenenergie, Energieumwandlung, Technologien"
6.1.54,"Strömungskraftwerk, Funktionsprinzip, Meerwasser, Unterwasserwindkraftwerk, Rotoren"
6.1.55,"Wasserkraft, Vorteile, Erneuerbare Energien, Nachhaltigkeit, Energieeffizienz"
6.1.56,"Wasserkraft, Nachteile, Umweltbelastung, Investitionskosten, Ökologie"
6.1.57,"Laufwasserkraftwerk, mechanische Leistung, Formel, Physik, Wasserkraft"
6.1.58,"Laufwasserkraftwerk, elektrische Leistung, Formel, Energieumwandlung, Wasserkraft"
6.1.59,"Laufwasserkraftwerk, Nennwirkungsgrad, Formel, Effizienz, Energieberechnung"
6.1.60,"Speicherkraftwerk, Arbeitsvermögen, Formel, Energie, Wasserkraft"
6.1.61,"Speicherkraftwerk, Beispiel, Energieerhaltung, Wasserkraft, Berechnung"
6.1.62,"Turbinen, Einsatzgebiete, Wasserkraft, Francis-Turbine, Pelton-Turbine"
6.1.63,"Turbinen, Einsatzgebiete, Wasserkraft, Kaplan-Turbine, Ossberger-Turbine"
6.1.64,"Turbinen, Einsatzgebiete, Niederdruckanlagen, Kaplan-Turbine, Wasserkraft"
6.1.65,"Turbinen, Einsatzgebiete, Mitteldruckanlagen, Francis-Turbine, Wasserkraft"
6.1.66,"Turbinen, Einsatzgebiete, Hochdruckanlagen, Pelton-Turbine, Wasserkraft"
6.1.67,"Turbinen, Arten, Peltonturbine, Kaplanturbine, Francis-Turbine, Ossberger-Turbine"
6.1.68,"Peltonturbine, Funktionsprinzip, Turbine, Wasserkraft, Fallhöhe, Effizienz"
6.1.69,"Kaplanturbine, Funktionsprinzip, Turbine, Wasserkraft, Flusskraftwerk, Durchflussmenge"
6.1.70,"Francis-Turbine, Funktionsprinzip, Turbine, Wasserkraft, Speicherwerk, Pumpkraftwerk"
6.1.71,"Ossberger-Turbine, Funktionsprinzip, Turbine, Wasserkraft, Teillastbetrieb, Effizienz"
6.1.72,"Pumpspeicherkraftwerk, Betrieb, Pumpe, Turbine, Generator, Energiespeicherung"
6.1.73,"Rauhigkeitslänge, Windkraft, Windbremse, Windenergie, Strömungsmechanik"
6.1.74,"Schnelllaufzahl, Windkraftanlage, Berechnung, Rotor, Windgeschwindigkeit"
6.1.75,"Photovoltaik-Module, Strahlung, Direktstrahlung, Diffusstrahlung, Reflexion"
6.1.76,"Photovoltaik-Module, Materialien, Galliumarsenid, Silizium"
6.1.77,"Photovoltaik-Zellen, Serienschaltung, Gesamtstrom, Beschattung, Laubfall"
6.1.78,"VPP, Virtual Power Plant, Energiemanagement, Netzmanagement"
6.1.79,"Photovoltaik-Zelle, Kurzschlussstrom, Bestrahlungsstärke, Proportionalität"
6.1.80,"Solarenergie, Wirkungsgrad, Photovoltaik, Energieeffizienz, Sonneneinstrahlung"
6.1.81,"Windkraftwerk, Rotorblätter, Wirkungsgrad, Strömungsdynamik, Rotor, Effizienz"
6.1.82,"Stallregelung, Leistungsbegrenzung, Windkraft, Strömungsabriss, Windgeschwindigkeit"
6.1.83,"Windkraftanlage, mechanische Komponenten, Rotor, Turbine, Nabe, Generator"
6.1.84,"Windkraftanlage, Netzverknüpfung, Umspannwerk, 20kV, 110kV, Verbrauchernetz"
6.1.85,"Sonnenschutz, Jalousien, Rollläden, Markise, PV-Modul, Wärmeschutz, Sichtschutz"
6.1.86,"Windkraftanlage, Windgeschwindigkeit, Nabenhöhe, Rauhigkeitsklasse, Höhenmessung, Landschaftseinflüsse"
6.1.87,"Biomasse, Energieträger, organische Stoffe, pflanzlich, tierisch"
6.1.88,"Biomasse, flüssig, gasförmig, fest, Energieträger"
6.1.89,"Biomasse, Holzpellets, Stroh, Getreide, Biodiesel, Biogas, Treibgut"
6.1.90,"Biomasse, Energieerzeugung, Strom, Wärme, Biokraftstoff, Fahrzeuge"
6.1.91,"Biomassekraftwerk, Dampfkraftprozess, Turbine, Fernwärme, Abgasreinigung, Stromproduktion"
6.1.92,"Photoelektrischer Effekt, Halbleiter, Photonen, Elektronen, Strom, Photovoltaik, Sonnenenergie"
6.1.93,"Halbleiter, Solarzellen, Silizium, Photovoltaik, Materialwahl"
6.2.1,"Wärmeenergie, Formel, Thermodynamik, Energierechnung"
6.2.2,"Wärmeenergie, Wärmezufuhr, Methoden, Feuer, Reibung, elektrische Heizung"
6.2.3,"Thermodynamik, offenes System, geschlossenes System, Materialaustausch, Wärmeaustausch"
6.2.4,"Thermodynamik, 1. Hauptsatz, Energieerhaltung, Energieumwandlung, geschlossene Systeme"
6.2.5,"Thermodynamik, 2. Hauptsatz, Entropie, Energieumwandlung, Anergie, Exergie"
6.2.6,"Thermodynamik, 3. Hauptsatz, absoluter Nullpunkt, Entropie, Kristallstruktur"
6.2.7,"Wärmepumpe, Funktion, Verdampfer, Kompressor, Kondensator, Heizsystem, Wärmekreislauf"
6.2.8,"Wärmepumpe, Berechnung, Energiebedarf, Heizleistung, COP, Stromkosten, Luft-Luft-System"
6.2.9,"Enthalpie, innere Energie, Arbeit, Thermodynamik"
6.2.10,"Entropie, Irreversibilität, Thermodynamik, Zustandsgröße"
6.2.11,"isotherme Zustandsänderung, konstante Temperatur, Druck, Volumen, Gleichgewicht"
6.2.12,"isochore Zustandsänderung, konstantes Volumen, Druck, Temperatur, Gleichgewicht"
6.2.13,"isobare Zustandsänderung, konstanter Druck, Temperatur, Volumen, Wärme"
6.2.14,"thermodynamische Zustandsänderung, Druck, Volumen, Temperatur, Gleichgewicht"
6.2.15,"Gaskraftwerk, Funktionsprinzip, Gasturbine, Generator, Energieumwandlung, Brennstoffe"
6.2.16,"Gaskraftwerk, GuD-Kraftwerk, Abwärmenutzung, Dampfprozess, Wirkungsgrad"
6.2.17,"GuD-Kraftwerk, Wirkungsgrad, Energieeffizienz, Dampfprozess, Energieausnutzung"
6.2.18,"Gaskraftwerk, Vorteile, Bauweise, Effizienz, Kosten, Anfahrzeit, Brennstoffausnutzung"
6.2.19,"Atomkraftwerk, Funktionsprinzip, Kernspaltung, Reaktorgebäude, Wärmetauscher, Dampfturbine"
6.2.20,"Atomkraftwerk, Wasserkreisläufe, Primärkreislauf, Sekundärkreislauf, Kühlkreislauf"
6.2.21,"Warmwasserspeicherung, Bakterien, Gesundheitsrisiko, Langzeitspeicherung"
6.2.22,"Heißgastechnologie, Vorteile, Stromverbrauch, Speichertemperatur, Verdichter, Warmwasser"
6.2.23,"Konvektor, Funktionsprinzip, Luftzirkulation, Heizelemente, Wärmeverteilung"
6.2.24,"Kalorisches Kraftwerk, Wärmekraftwerk, thermisches Kraftwerk, Synonyme"
6.2.25,"Kalorisches Kraftwerk, Grundprinzip, Wärmereservoir, Energieumwandlung, Generator"
6.2.26,"Turbine, Funktionsprinzip, Energieumwandlung, Rotationsenergie, Generator, mechanische Energie"
6.2.27,"Kreisprozesse, Wärmekraftmaschinen, p-V-Diagramm, geschlossener Kreislauf, Zustandsänderung"
6.2.28,"Wärmekraftwerke, Arten, Kohlekraftwerk, Kernkraftwerk, Solarthermie, Geothermie, Blockheizkraftwerk"
6.2.29,"Wärmeenergie, Beispielrechnung, Wärmemenge, Stromverbrauch, Heizölbedarf, Wassererwärmung"
6.2.30,"Atomreaktor, Kernspaltung, Fission, Neutronenbeschuss, Energieumwandlung, Wärmeenergie"
6.2.31,"Kernspaltung, Atomreaktor, Atombombe, kontrollierte Spaltung, Kettenreaktion, Energieabgabe"
6.2.32,"Atomkraftwerk, Kernspaltung, Steuerstäbe, Neutronenabsorption, Kontrolle, Bor, Cadmium"
6.2.33,"Wirkungsgrad, Kernkraftwerk, Kohlekraftwerk, Erdwärme, Erdgas, Effizienz"
6.2.34,"Atomkraftwerk, Gefahren, Kernschmelze, Radioaktivität, Tschernobyl, Explosion"
6.2.35,"Atomkraftwerk, Leichtwasserreaktor, LWR, Verbreitung, Reaktortypen"
6.2.36,"Atomkraftwerk, Energiebilanz, weltweiter Anteil, elektrische Energie, Kernkraft"
6.2.37,"Atomkraftwerk, CO2-Bilanz, CO2-Ausstoß, Kohlekraft, Windkraft, Photovoltaik, Wasserkraft"
6.2.38,"Wärmeübertragung, Wärmestrahlung, Wärmeleitung, Wärmeströmung"
6.3.1,"Phasenkompensation, Leistungsfaktor, Blindleistung, Scheinleistung, Netzoptimierung"
6.3.2,"Blindleistung, Kompensation, Kondensatoren, Netzentlastung, Wirtschaftlichkeit"
6.3.3,"Kompensationsschaltungen, Parallelschaltung, Serienschaltung, Einzelkompensation, Gruppenkompensation, Zentralkompensation"
6.3.4,"Resonanzerscheinungen, Oberschwingungen, Netzstörungen, Kondensatoren, Vorschriften (TOR)"
6.3.5,"Phasenkompensation, Netzbetreiber, Abstimmung, Kondensatoranlagen, Betriebsspezifikationen"
6.3.6,"Kapazitätsberechnung, Dreieckschaltung, Blindleistung, Wirkleistung, Stromaufnahme"
6.3.7,"Sternschaltung, Dreieckschaltung, Blindleistung, Reaktanz, Kapazitätsberechnung"
6.3.8,"Kompensation, Blindleistungsausgleich, Drehstrommaschinen, kapazitive Verbraucher, Netzoptimierung"
6.3.9,"Kompensationskondensatoren, Metallpapier, Kunststoff-Folien, Bauarten"
6.3.10,"Kompensationsanlage, Aufstellungsort, Verbraucher, Netzoptimierung"
6.3.11,"Kompensationsarten, Parallelkompensation, Reihenkompensation"
6.3.12,"Einzelkompensation, Gruppenkompensation, Zentralkompensation, räumliche Anordnung"
6.3.13,"Gruppenkompensation, kleine Anlagen, Verbrauchergruppen, Schütz, Kompensationsanlage"
6.3.14,"Wirkfaktor, Kompensation, Leistungsfaktor, Optimierung, Netzqualität"
6.3.15,"Kompensationskondensatoren, Entladen, Entladewiderstände, Wicklungen, Sicherheit"
6.3.16,"Selbsterregung, Motoren, Leistungsfaktor, Blindleistung, Netzstabilität"
6.3.17,"Tonfrequenzsperren, Rundsteueranlagen, Signal-Wechselstrom, Kompensationskondensatoren"
6.3.18,"Zentralkompensation, Einzelkompensation, Wirtschaftlichkeit, induktive Verbraucher, Lastwechsel"
6.3.19,"Blindleistungskompensation, Kondensatorgröße, Leistungsfaktor, Berechnung"
6.3.20,"Blindleistung, Kondensatorberechnung, Kompensation, Netzoptimierung"
6.3.21,"Blindleistung, Verbraucher, Kondensatorberechnung, Kompensation"
6.3.22,"Blindleistung, Kostensenkung, Netzentlastung, Transformatorauslastung"
6.3.23,"Einzelkompensation, Asynchronmotoren, Transformatoren, konstante Leistung, Dauerbetrieb"
6.3.24,"Einzelkompensation, Vorteile, Nachteile, Blindleistung, Kompensationsstrategien"
6.3.25,"Gruppenkompensation, Verbrauchergruppen, Steuerung, Scheinstromrelais, Lastmanagement"
6.3.26,"Gruppenkompensation, Vor- und Nachteile, Blindleistung, Netzverlust"
6.3.27,"Zentralkompensation, Anwendung, kapazitive Blindleistung, zentralisierte Kompensation"
6.3.28,"Zentralkompensation, Vor- und Nachteile, Blindleistungskompensation, Wartungskosten"
6.3.29,"Kompensationsanlagen, Oberschwingungen, Parallelschwingkreise, Spannungsqualität"
6.3.30,"Resonanzschutz, Drosseln, Kompensationsanlagen, Schwingkreise"
6.3.31,"Verdrosselung, Dimensionierung, Resonanzfrequenz, Oberschwingungen"
6.3.32,"Verdrosselungsfaktor, Netzfrequenz, Resonanzfrequenz, Blindleistung"
6.3.33,"Verdrosselungsfaktor, Resonanzfrequenz, Berechnung, Netzfrequenz"
